ID Steves_ID ra dec x y
5425670 z4_GND_25670 189.23625 62.231281 10127.237314385238 9803.052648102213
5432388 z4_GND_32388 189.40495 62.211536 5408.13813569937 8625.054649100472
5422065 z4_GND_22065 189.19966 62.239929 11149.849844900265 10322.100990266288
5440413 z4_GND_40413 189.21126 62.183411 10826.58319771923 6930.904772856957
5435995 z4_GND_35995 189.23479 62.199966 10167.871450104833 7924.148333489703
5425789 z4_GND_25789 189.24541 62.231281 9871.17673160475 9803.100927598229
5406310 z4_GNW_6310 189.15169 62.14518 12497.183329527605 4638.256287915373
5402351 z4_GNW_2351 189.1909 62.117737 11398.929698971837 2990.698666462429
5426767 z4_GNW_26767 189.41525 62.338783 5142.028114258377 16260.663764382101
5427524 z4_GNW_27524 189.43085 62.278099 4696.125270113631 12620.937623751306
5411519 z4_GNW_11519 189.13889 62.176342 12853.427253099866 6508.4395345684825
5425576 z4_GNW_25576 189.51036 62.288273 2479.5985195752573 13239.67044445663
5421071 z4_GNW_21071 189.36108 62.330643 6649.910280731122 15768.541838684543
5411682 z4_GNW_11682 189.08479 62.177441 14368.356766663812 6577.11051776142
5408261 z4_GNW_8261 189.03433 62.155655 15785.36407811648 5273.6404914723935
5429698 z4_GNW_29698 189.4471 62.263592 4239.638358894891 11751.995123660072
5411757 z4_GNW_11757 188.97632 62.177856 17405.858397742977 6611.297214107828
5417686 z4_GNW_17686 189.31863 62.384438 7837.14416313241 18994.219482857123
5425535 z4_GNW_25535 189.45181 62.28891 4113.351663870951 13271.517652196078
5410077 z4_GNW_10077 189.03108 62.166859 15874.391908559439 5946.15470202443
5430516 z4_GNW_30516 189.40013 62.347157 5564.519748406601 16761.938218113413
5413481 z4_GNW_13481 188.93124 62.188881 18665.22281685297 7278.148263475548
5422522 z4_GNW_22522 189.46278 62.307777 3811.3745096668054 14404.614768057114
5431209 z4_GNW_31209 189.44298 62.264206 4354.8080322772175 11788.450347089141
5400503 z4_GNW_503 189.11746 62.102074 13461.226950133707 2053.2816281263895
5429279 z4_GNW_29279 189.411 62.26498 5247.936957301965 11832.153705793062
5409897 z4_GNW_9897 189.00771 62.165573 16529.338714243186 5871.1090458261115
5424785 z4_GNW_24785 189.40982 62.293587 5285.689420895378 13548.476870107195
5431960 z4_GNW_31960 189.42036 62.247021 4983.387407580105 10755.372480033147
5427391 z4_GNW_27391 189.34827 62.278049 7000.992648903096 12612.206556200434
5427231 z4_GNW_27231 189.4202 62.278679 4993.477940258779 12654.833241566037
5419195 z4_GNW_19195 189.35938 62.345314 6699.053547744092 16648.70665877633
5410941 z4_GNW_10941 189.07285 62.172367 14703.457783216825 6273.443992175433
5426672 z4_GNW_26672 189.49176 62.282127 2997.0638622190318 12868.727857489363
5425708 z4_GNW_25708 189.50294 62.287689 2686.477601745525 13203.741272225649
5422376 z4_GNW_22376 189.34972 62.308334 6963.920424241468 14429.38085200229
5418231 z4_GNW_18231 189.34221 62.372017 7180.023364890074 18249.988496704987
5404568 z4_GNW_4568 189.06032 62.134602 15060.297387426966 4008.422620202464
5418420 z4_GNW_18420 189.35269 62.368717 6888.05078310878 18052.52355053692
5431215 z4_GNW_31215 189.40756 62.252815 5341.974711184493 11101.987699373843
5425897 z4_GNW_25897 189.39314 62.286175 5749.871912349849 13102.514770067763
5406772 z4_GNW_6772 189.04747 62.148403 15418.342931389025 4837.454018167549
5417785 z4_GNW_17785 189.31961 62.382061 7809.687713211996 18851.636850892944
5427978 z4_GNW_27978 189.38963 62.275719 5846.252470381282 12474.909645098007
5406005 z4_GNW_6005 189.12311 62.143322 13298.576319516325 4527.903931119863
5422477 z4_GNW_22477 189.3504 62.309502 6945.091934391473 14499.496437551014
5430031 z4_GNW_30031 189.47008 62.260624 3597.2763279529427 11576.19568614849
5414246 z4_GNW_14246 189.10568 62.193806 13781.48721758893 7557.805420123779
5409853 z4_GNW_9853 189.11375 62.165367 13558.643880181491 5851.051232511929
5425136 z4_GNW_25136 189.38963 62.291405 5848.592831934074 13416.067937026579
5429266 z4_GNW_29266 189.41545 62.267628 5124.13834062262 11991.387586934728
5401728 z4_GNW_1728 189.14497 62.113037 12688.063342423015 2709.904152925794
5404148 z4_GNW_4148 189.21486 62.131569 10726.449419650704 3820.3547924890663
5430749 z4_GNW_30749 189.42238 62.253971 4928.197336759591 11172.539087367695
5400604 z4_GNW_604 189.16415 62.103504 12150.369643466056 2137.306544393209
5411639 z4_GNW_11639 189.13399 62.177155 12990.580996927316 6557.41479607461
5418066 z4_GNW_18066 189.32816 62.376003 7571.315150862044 18488.50540451798
5423614 z4_GNW_23614 189.4411 62.300747 4414.499238866082 13980.729651054618
5414393 z4_GNW_14393 189.10208 62.194675 13882.145415088751 7610.139407816712
5422402 z4_GNW_22402 189.3616 62.332069 6635.597704001004 15854.13163782041
5429744 z4_GNW_29744 189.43582 62.257214 4553.398780521258 11368.280915697833
5425464 z4_GNW_25464 189.34578 62.28933 7071.715413621272 13288.938905592455
5430753 z4_GNW_30753 189.4317 62.252209 4667.529002594722 11067.617381199436
5404312 z4_GNW_4312 189.15628 62.132778 12369.338689852268 3893.9863224271257
5401024 z4_GND_1024 189.26982 62.156158 9185.94643480987 5296.024616528874
5433447 z4_GND_33447 189.2663 62.208286 9286.41037591368 8423.646810361699
5428241 z4_GND_28241 189.24966 62.2244 9752.237179590244 9390.27571333918
5425543 z4_GND_25543 189.31326 62.231976 7974.538233154714 9846.286367581979
5435144 z4_GND_35144 189.26213 62.203022 9402.904835266016 8107.742687627147
5421976 z4_GND_21976 189.33412 62.241943 7392.401470179958 10445.161793293708
5436320 z4_GND_36320 189.14969 62.198761 12549.33227314571 7853.1859243379695
5404575 z4_GND_4575 189.19189 62.332146 11363.852990627925 15855.234385075692
5438697 z4_GND_38697 189.32887 62.190258 7534.307765299049 7343.831312317145
5435350 z4_GND_35350 189.25368 62.202271 9639.321755187644 8062.575783716742
5437776 z4_GND_37776 189.36975 62.193432 6390.401521884058 7536.403099323318
5445125 z4_GND_45125 189.06627 62.276684 14872.061589629528 12532.903096048074
5423163 z4_GND_23163 189.10588 62.238495 13770.806545206033 10239.131333823334
5428689 z4_GND_28689 189.2888 62.222931 8657.77792292309 9302.822033352615
5414464 z4_GND_14464 189.07812 62.262852 14543.232227479952 11702.185275507058
5443064 z4_GND_43064 189.23398 62.303513 10191.052078152601 14136.967077573005
5414897 z4_GND_14897 189.19409 62.26104 11304.834642708012 11588.836996285509
5402286 z4_GND_2286 189.26329 62.168514 9369.338957379761 6037.278577415396
5424197 z4_GND_24197 189.3933 62.235561 5737.6836142031225 10065.693179135726
5429346 z4_GND_29346 189.19106 62.220825 11390.852077156416 9175.984786160174
5401165 z4_GND_1165 189.23233 62.157902 10236.565624183148 5400.300744356134
5419332 z4_GND_19332 189.06448 62.248871 14926.25468574361 10864.252989450937
5409015 z4_GND_9015 189.21999 62.281857 10581.368299476251 12837.616034914909
5412584 z4_GND_12584 189.05672 62.268394 15139.942667767982 12036.192562759372
5444966 z4_GND_44966 189.24522 62.279205 9877.225180727646 12678.539325942249
5408405 z4_GND_8405 189.2616 62.286251 9420.277949599224 13101.474543090004
5437753 z4_GND_37753 189.22174 62.193588 10533.093278428783 7541.470214680634
5426040 z4_GND_26040 189.28133 62.230598 8867.028135068362 9762.659792295191
5439041 z4_GND_39041 189.20253 62.188896 11070.878107425877 7260.086937947204
5430981 z4_GND_30981 189.24678 62.215115 9832.607432662804 8833.151407635829
5404082 z4_GND_4082 189.24048 62.17942 10008.421082910787 6691.409843198075
5412995 z4_GND_12995 189.23735 62.267174 10096.778012620061 11956.63623215709
5445052 z4_GND_45052 189.14302 62.278061 12729.697489032835 12611.419793607405
5404552 z4_GND_4552 189.19185 62.332539 11364.954029143077 15878.815073848695
5402963 z4_GND_2963 189.32266 62.17318 7706.651191113819 6318.890592775375
5420135 z4_GND_20135 189.19511 62.247166 11276.780309184636 10756.382208077639
5423205 z4_GND_23205 189.35056 62.238419 6932.598766240442 10234.528990425591
5439142 z4_GND_39142 189.2395 62.188347 10035.953301467567 7227.025403813897
5410928 z4_GND_10928 189.11583 62.273956 13489.022508811246 12366.283070961163
5435112 z4_GND_35112 189.36426 62.203121 6545.280365630529 8117.414074871713
5432198 z4_GND_32198 189.40666 62.212029 5360.386560598567 8654.76543080435
5434021 z4_GND_34021 189.25349 62.206589 9644.737671758547 8321.653761147427
5437663 z4_GND_37663 189.23799 62.193855 10078.272057298314 7557.498955968163
5437462 z4_GND_37462 189.34869 62.194538 6979.978396625076 7601.574599117377
5411379 z4_GND_11379 189.30916 62.272148 8092.145947897334 12256.458590065371
5425856 z4_GND_25856 189.24919 62.231091 9765.5061894914 9791.73141134036
5435774 z4_GND_35774 189.29602 62.200588 8454.497235079336 7962.441379997039
5429407 z4_GND_29407 189.26691 62.22052 9269.779382460043 9157.696712450519
5427660 z4_GND_27660 189.14043 62.225998 12806.241342319321 9487.739177407322
5429157 z4_GND_29157 189.43019 62.221313 4703.939549420363 9213.732374917763
5428141 z4_GND_28141 189.25961 62.224648 9474.036454081284 9405.26747068892
5409764 z4_GND_9764 189.07169 62.278385 14720.530638331922 12634.589777746465
5443675 z4_GND_43675 189.17191 62.295963 11922.41208928257 13684.653597580234
5400227 z4_GND_227 189.27161 62.14436 9135.313803130235 4588.175773104154
5416522 z4_GND_16522 189.1631 62.257225 12170.512599465246 11360.605894737313
5439195 z4_GND_39195 189.19325 62.188179 11330.681171395361 7217.190158592159
5434939 z4_GND_34939 189.23512 62.203781 10158.659959314657 8153.049283903238
5422862 z4_GND_22862 189.37282 62.23941 6310.61824644055 10295.267414036118
5438134 z4_GND_38134 189.37117 62.192398 6350.520193206778 7474.45021006321
5415951 z4_GND_15951 189.04884 62.258743 15361.558313242955 11457.731831996987
5443067 z4_GND_43067 189.14336 62.301071 12718.389825572813 13992.007237746595
5440649 z4_GND_40649 189.18733 62.182529 11496.622729898223 6878.288046847857
5431383 z4_GND_31383 189.19559 62.214447 11264.370832820174 8793.235804188542
5441007 z4_GND_41007 189.27072 62.180897 9161.690099273945 6780.382545868777
5412482 z4_GND_12482 189.11678 62.268787 13463.039300638458 12056.097349996015
5425574 z4_GND_25574 189.38161 62.231831 6063.892756684635 9841.092178869822
5425538 z4_GND_25538 189.40611 62.231937 5379.045471189056 9849.199833731913
5419005 z4_GND_19005 189.07913 62.250317 14516.764494731658 10950.021446284236
5412729 z4_GND_12729 189.29752 62.268082 8416.832480542485 12012.123566079921
5410856 z4_GND_10856 189.11227 62.27494 13588.292561545619 12425.498913954898
5406411 z4_GND_6411 189.14331 62.316063 12718.599118955519 14891.529677818125
5419027 z4_GND_19027 189.23334 62.25013 10208.66649698974 10933.984675350473
5440725 z4_GND_40725 189.25803 62.182182 9517.056529600015 6857.286492302674
5440913 z4_GND_40913 189.3201 62.181305 7779.040528189547 6806.288046835138
5421715 z4_GND_21715 189.28554 62.242752 8749.97931246476 10491.999071187745
5404140 z4_GND_4140 189.29727 62.179718 8418.191295489314 6710.277965379861
5441943 z4_GND_41943 189.25688 62.304668 9552.463672239981 14206.433036228187
5408782 z4_GND_8782 189.26126 62.283772 9429.690084169077 12952.729679429262
5422911 z4_GND_22911 189.29529 62.239304 8477.316421825913 10285.379218558359
5423838 z4_GND_23838 189.23196 62.236588 10247.177305536168 10121.462429978199
5419707 z4_GND_19707 189.28574 62.24876 8744.708599526957 10852.483825394655
5404111 z4_GND_4111 189.32869 62.179569 7538.355172684225 6702.483638497151
5419680 z4_GND_19680 189.34248 62.248108 7159.437461969724 10815.457047260878
5434592 z4_GND_34592 189.20201 62.203602 11085.0720806935 8142.453115408781
5423222 z4_GND_23222 189.14384 62.238396 12709.926796784877 10231.491246409738
5438315 z4_GND_38315 189.37691 62.191452 6189.726381706806 7418.050973371175
5433143 z4_GND_33143 189.30615 62.209221 8171.653246933047 8480.738318588163
5433302 z4_GND_33302 189.1338 62.20871 12993.129186193044 8450.721980484885
5422087 z4_GND_22087 189.09209 62.241665 14155.801542056142 10430.102607768998
5428890 z4_GND_28890 189.11668 62.222206 13470.663147990483 9261.245560315132
5402008 z4_GND_2008 189.30652 62.166061 8158.187084227262 5891.150440837269
5414516 z4_GND_14516 189.03593 62.262646 15721.421079619642 11692.94833880233
5403026 z4_GND_3026 189.21803 62.173668 10637.128490814928 6346.283358562678
5414240 z4_GND_14240 189.2063 62.262886 10963.812251064846 11699.44725789894
5407597 z4_GND_7597 189.11743 62.293385 13442.357179507268 13531.945050963579
5406412 z4_GND_6412 189.21376 62.316086 10754.759690163291 14891.389481176022
5436270 z4_GND_36270 189.36835 62.198895 6430.293836936802 7864.097711978047
5421476 z4_GND_21476 189.26541 62.243336 9312.5034728952 10526.632000506324
5444487 z4_GND_44487 189.21495 62.287407 10721.95101085658 13170.640411257169
5406095 z4_GND_6095 189.20084 62.317787 11114.868991252491 14993.568323612666
5432065 z4_GND_32065 189.16704 62.211563 12063.073433829057 8620.779150962277
5404078 z4_GND_4078 189.34253 62.179359 7150.78373796384 6690.523671041246
5427130 z4_GND_27130 189.2159 62.22747 10696.150458179045 9574.41505816381
5414899 z4_GND_14899 189.19443 62.261211 11295.334169245496 11599.091954888687
5433403 z4_GND_33403 189.12767 62.208393 13164.646287813885 8431.961176685332
5444685 z4_GND_44685 189.28828 62.284477 8675.720617768175 12995.567320117329
5428405 z4_GND_28405 189.3983 62.223789 5596.0816236362825 9359.735877057592
5429340 z4_GND_29340 189.3221 62.220814 7726.4619053648585 9176.90684139773
5436491 z4_GND_36491 189.23036 62.198124 10291.834193553446 7813.620735499384
5401865 z4_GND_1865 189.31422 62.164852 7942.378463201183 5818.882551534057
5428980 z4_GND_28980 189.27072 62.222042 9163.295225566928 9249.082816551403
5434950 z4_GND_34950 189.26517 62.203777 9317.869999167215 8153.088693023146
5421842 z4_GND_21842 189.09834 62.242302 13981.071118002697 10467.962683505159
5441672 z4_GND_41672 189.16692 62.302509 12061.23021778708 14077.541174863542
5433033 z4_GND_33033 189.35782 62.209576 6726.246190873206 8504.34516621349
5416138 z4_GND_16138 189.26715 62.258301 9264.416883790593 11424.560032114638
5400772 z4_GND_772 189.29398 62.153099 8508.705636161903 5113.04102572926
5419347 z4_GND_19347 189.36116 62.249401 6637.703277707441 10894.03002386711
5419475 z4_GND_19475 189.20808 62.249096 10914.368371269633 10872.030917167487
5418298 z4_GND_18298 189.32904 62.252277 7535.320220541198 11064.975407748427
5438396 z4_GND_38396 189.37727 62.193638 6179.950705426373 7549.23387836527
5435911 z4_GND_35911 189.14326 62.200062 12729.16865191502 7931.474099932297
5417077 z4_GND_17077 189.24693 62.255192 9829.092008563572 11237.772145035598
5436256 z4_GND_36256 189.37683 62.198948 6192.995164807567 7867.805166062983
5438636 z4_GND_38636 189.23459 62.190487 10173.41566566773 7355.40759778499
5411180 z4_GND_11180 189.05943 62.272873 15063.577840468191 12304.732581616578
5424254 z4_GND_24254 189.1572 62.235474 12336.740112996242 10055.7209814048
5403037 z4_GND_3037 189.26349 62.173725 9363.904858981838 6349.941922215512
5405069 z4_GND_5069 189.19279 62.326599 11338.962500373116 15522.399590120136
5441643 z4_GND_41643 189.23804 62.310616 10077.891727006107 14563.160527072236
5436757 z4_GND_36757 189.28865 62.197178 8660.539666468725 7757.63852044835
5445037 z4_GND_45037 189.06329 62.278137 14955.0170376131 12620.293462010131
5402834 z4_GND_2834 189.2979 62.172245 8400.070291361051 6261.91648418059
5417307 z4_GND_17307 189.29694 62.25507 8432.202370783385 11231.386743601608
5444468 z4_GND_44468 189.09964 62.287102 13939.389386822324 13155.886251977248
5428468 z4_GND_28468 189.25316 62.222534 9654.332690423034 9278.350172872573
5400697 z4_GND_697 189.2849 62.152 8763.130348775103 5046.862058750892
5430702 z4_GND_30702 189.1684 62.216724 12024.74285645225 8930.403275746057
5400222 z4_GND_222 189.27092 62.144314 9154.655981627646 4585.403037542897
5415876 z4_GND_15876 189.15508 62.258999 12394.391620135284 11467.286421916098
5412896 z4_GND_12896 189.08067 62.267456 14471.392462569947 11978.260607302478
5405037 z4_GND_5037 189.20979 62.326908 10865.237083914444 15540.739506600283
5408945 z4_GND_8945 189.0903 62.282791 14200.550920005102 12897.764737746227
5401055 z4_GND_1055 189.28625 62.156479 8725.532178920554 5315.635766452761
5412956 z4_GND_12956 189.27425 62.267323 9066.501240402922 11966.008817693413
5419046 z4_GND_19046 189.25687 62.25021 9551.31697544307 10938.952043422234
5444591 z4_GND_44591 189.07889 62.285324 14518.61205229492 13050.453069845144
5437786 z4_GND_37786 189.35616 62.193451 6770.777792626437 7536.754263188861
5438464 z4_GND_38464 189.2973 62.190754 8418.053590136831 7372.439030249654
5428154 z4_GND_28154 189.28246 62.224598 8835.139822192008 9402.685929612615
5417017 z4_GND_17017 189.302 62.255863 8290.919560261591 11279.121392407162
5439954 z4_GND_39954 189.26833 62.185257 9228.772680945556 7041.940448924163
5419979 z4_GND_19979 189.28413 62.247604 8789.629334220752 10783.08473136543
5434589 z4_GND_34589 189.19916 62.203831 11164.808430399013 8156.227633946175
5435883 z4_GND_35883 189.15233 62.1992 12475.422584426875 7879.437396172116
5414950 z5_GND_14950 189.23247 62.26165 10233.012554271605 11625.182993431426
5408792 z5_GND_8792 189.22456 62.28215 10453.830627803909 12855.183536683744
5429570 z5_GND_29570 189.41664 62.22007 5082.626955498441 9138.012869271142
5442013 z5_GND_42013 189.16093 62.308208 12227.923068718444 14419.648448516531
5403902 z5_GND_3902 189.30859 62.178616 8101.127157148847 6644.521533093454
5415885 z5_GND_15885 189.07796 62.258888 14548.253635176396 11464.35614587269
5424332 z5_GND_24332 189.23584 62.235325 10138.725593964347 10045.691286596704
5406497 z5_GND_6497 189.14883 62.315426 12564.772695989575 14853.113317167998
5403750 z5_GND_3750 189.33147 62.177814 7460.342026622228 6597.305556236071
5400556 z5_GND_556 189.25702 62.14994 9544.487747495967 4922.751246435685
5441396 z5_GND_41396 189.22301 62.304337 10496.971231469235 14186.407727551692
5422519 z5_GND_22519 189.28409 62.238827 8790.295752018776 10256.464014097031
5400708 z5_GND_708 189.27678 62.1521 8990.719531046505 5052.678671795055
5414190 z5_GND_14190 189.31682 62.263725 7877.618429550257 11751.357619927268
5437340 z5_GND_37340 189.38593 62.194981 5937.761219081326 7630.386176516783
5443117 z5_GND_43117 189.12161 62.300694 13325.024420570588 13970.288404331262
5414099 z5_GND_14099 189.15857 62.263954 12296.599440965942 11764.478184661288
5403189 z5_GND_3189 189.3282 62.174706 7551.627472106287 6410.68246781812
5421629 z5_GND_21629 189.37224 62.242275 6327.208593933412 10467.131048026013
5405614 z5_GND_5614 189.16051 62.322067 12238.759173124277 15251.201726774709
5424150 z5_GND_24150 189.19473 62.234158 11287.80583727853 9975.907963552727
5406142 z5_GND_6142 189.15857 62.318081 12293.085868828222 15012.099121858471
5441933 z5_GND_41933 189.21823 62.309032 10630.223561364844 14468.124548382206
5401392 z5_GND_1392 189.30341 62.160259 8244.910513866227 5542.927414931776
5426756 z5_GND_26756 189.11931 62.228588 13396.475041669191 9644.039479655066
5402616 z5_GND_2616 189.27786 62.170856 8961.30553803974 6178.063007978386
5430077 z5_GND_30077 189.27983 62.218704 8908.395987261401 9048.986404628266
5430366 z5_GND_30366 189.43048 62.217716 4695.1573309626665 8997.938411501002
5401364 z5_GND_1364 189.29683 62.160011 8429.26655700798 5527.843949190209
5421794 z5_GND_21794 189.13962 62.241444 12827.61432260388 10414.52935572907
5434223 z5_GND_34223 189.14085 62.205963 12796.128045488216 8285.624062276704
5423731 z5_GND_23731 189.30571 62.23695 8185.9429193579 10144.462595118202
5420690 z5_GND_20690 189.1123 62.245541 13590.624067453693 10661.559529567621
5430103 z5_GND_30103 189.37839 62.218506 6152.054260669007 9041.383409291544
5426508 z5_GND_26508 189.4075 62.229317 5339.755735399738 9692.107216971937
5427180 z5_GND_27180 189.11374 62.227261 13552.335066788597 9564.689146578727
5412622 z5_GND_12622 189.29007 62.268406 8624.855704691461 12031.354133181256
5435373 z5_GND_35373 189.32819 62.202179 7554.44237972159 8059.061593908997
5419449 z5_GND_19449 189.07281 62.248985 14693.515732782616 10870.51792607121
5436623 z5_GND_36623 189.35629 62.197601 6767.63015993004 7785.761172343389
5400341 z5_GND_341 189.26457 62.146229 9332.740748350288 4700.195831540145
5440325 z5_GND_40325 189.30994 62.183781 8063.712309205175 6954.468664382582
5406498 z5_GND_6498 189.14871 62.315331 12568.12487826397 14847.4174395115
5444610 z5_GND_44610 189.07973 62.284546 14495.27995029664 13003.719063100503
5435375 z5_GND_35375 189.17346 62.201275 11884.015993841926 8003.337385801194
5428470 z5_GND_28470 189.25354 62.22229 9643.701375689645 9263.714233010423
5416713 z5_GND_16713 189.10739 62.25668 13726.562911528717 11330.150263018824
5418913 z5_GND_18913 189.10284 62.250042 13854.421084553915 10932.11330919715
5431466 z5_GND_31466 189.28566 62.214199 8745.11689339557 8778.822756569818
5431141 z5_GND_31141 189.15102 62.215302 12510.923644534352 8845.60054579563
5400717 z5_GND_717 189.28831 62.152283 8667.571633973028 5063.92760986307
5444227 z5_GND_44227 189.18663 62.29269 11511.93578494712 13487.960356453765
5428387 z5_GND_28387 189.40372 62.223782 5444.5312677839265 9359.71931374979
5417733 z5_GND_17733 189.02756 62.253731 15956.81508303264 11158.761098979327
5437216 z5_GND_37216 189.20569 62.195507 10982.278206911644 7656.713629349604
5412364 z5_GND_12364 189.12068 62.272362 13353.795900333911 12270.412306792896
5426845 z5_GND_26845 189.40805 62.228294 5324.209850005341 9630.769937750798
5437152 z5_GND_37152 189.27063 62.195759 9164.788729076283 7672.1012868313
5406378 z5_GND_6378 189.22382 62.316307 10474.329901624942 14904.606894117516
5406235 z5_GND_6235 189.20859 62.317364 10898.852956854813 14968.108464639174
5427439 z5_GND_27439 189.10817 62.226555 13708.139465722368 9522.61217292241
5405245 z5_GND_5245 189.19846 62.331291 11180.83180507395 15803.839630380302
5417179 z5_GND_17179 189.02222 62.255302 16105.678681528316 11253.490150764354
5434591 z5_GND_34591 189.19942 62.203632 11157.539106776068 8144.284338423366
5414395 z5_GND_14395 189.03694 62.262966 15693.159896564512 11712.064543145118
5439643 z5_GND_39643 189.19112 62.186375 11390.371403774705 7108.983645228842
5416120 z5_GND_16120 189.04388 62.258209 15500.176156257912 11426.081939839163
5409643 z5_GND_9643 189.12868 62.27911 13129.841933942527 12674.93342625827
5409723 z5_GND_9723 189.2144 62.278381 10737.416167056133 12629.083510682898
5419741 z5_GND_19741 189.21371 62.248299 10757.090113515194 10824.167861514656
5421893 z5_GND_21893 189.12997 62.242004 13097.230272058781 10448.520100567664
5412665 z5_GND_12665 189.32916 62.26741 7533.3779242070195 11972.95976749978
5409311 z5_GND_9311 189.24225 62.280804 9960.13748938792 12774.459999031502
5420336 z5_GND_20336 189.28642 62.246559 8725.592866953757 10720.440747082665
5412390 z5_GND_12390 189.0601 62.268997 15045.47965222846 12072.124332110812
5423708 z5_GND_23708 189.36243 62.238552 6600.877560021708 10243.164134345372
5411157 z5_GND_11157 189.32664 62.273029 7604.248509834818 12309.991611923127
5433184 z5_GND_33184 189.15179 62.209122 12489.827498867822 8474.775052280173
5439725 z5_GND_39725 189.19298 62.185997 11338.311657381246 7086.27423623706
5404005 z5_GND_4005 189.19221 62.179111 11360.101048766002 6673.125959087992
5437018 z5_GND_37018 189.18408 62.196045 11587.062870371985 7689.308633148106
5401059 z5_GND_1059 189.29118 62.156536 8587.379514879314 5319.183899085359
5417942 z5_GND_17942 189.17905 62.253288 11725.207297716008 11123.989974054908
5419058 z5_GND_19058 189.10626 62.250214 13758.857710997829 10942.250194237255
5421251 z5_GND_21251 189.24977 62.243908 9749.543831146699 10560.756454244205
5419511 z5_GND_19511 189.3647 62.248932 6538.74576099285 10866.095240234243
5444863 z5_GND_44863 189.07776 62.281712 14550.648630856838 12833.80662892252
5402104 z5_GND_2104 189.32979 62.166847 7506.360165103297 5939.211307753635
5429624 z5_GND_29624 189.18668 62.220036 11513.364619843855 9128.719980792026
5414513 z5_GND_14513 189.04671 62.262703 15420.378942009665 11695.497326069926
5403426 z5_GND_3426 189.23767 62.176125 10087.079830944085 6493.696964054103
5433796 z5_GND_33796 189.12566 62.207108 13220.99945604925 8354.94975872006
5437317 z5_GND_37317 189.16385 62.195103 12153.293579986093 7633.266368262743
5405349 z5_GND_5349 189.18845 62.323536 11460.014451593068 15338.690269489653
5445292 z5_GND_45292 189.07208 62.273415 14710.366482772435 12336.363982201048
5430840 z5_GND_30840 189.26073 62.216282 9442.471930923199 8903.32282132726
5411281 z5_GND_11281 189.12601 62.272179 13205.020340143983 12259.19031488395
5428488 z5_GND_28488 189.29749 62.223568 8414.829283973346 9341.284124151995
5443732 z5_GND_43732 189.10185 62.294624 13876.841311238859 13607.08407293863
5410413 z4_GNW_10413 189.06238 62.169022 14997.224868937727 6073.47299423616
5433108 z4_GNW_33108 189.45221 62.23764 4091.568683690608 10195.369279848734
5402247 z4_GNW_2247 189.17831 62.116959 11752.234146529405 2944.2583612502103
5405357 z4_GNW_5357 189.1772 62.139576 11782.303210285554 4301.307269799387
5400263 z4_GNW_263 189.13818 62.098412 12879.84206131733 1832.6561007933233
5431631 z4_GNW_31631 189.45206 62.24855 4098.019858010418 10849.951865331634
5416382 z4_GNW_16382 188.95493 62.210522 17996.571042237265 8573.677066965758
5428959 z4_GNW_28959 189.45091 62.269836 4134.533340564823 12126.995748577376
5413334 z4_GNW_13334 189.08827 62.18816 14269.50850112853 7220.036166280314
5421899 z4_GNW_21899 189.46169 62.311134 3842.4922787855485 14605.924363600783
5400134 z4_GNW_134 189.14658 62.095451 12644.217632582742 1654.6814215621089
5411471 z4_GNW_11471 188.97165 62.175812 17537.1220446032 6489.171812758432
5420194 z4_GNW_20194 189.44398 62.323307 4338.678877623754 15334.5917245952
5413585 z4_GNW_13585 189.02827 62.18959 15948.890649754117 7310.2529592993815
5414739 z4_GNW_14739 189.04109 62.197369 15588.671268041966 7775.917311323761
5407096 z4_GNW_7096 189.13638 62.149017 12926.055714667442 4869.036875578741
5400457 z4_GNW_457 189.12117 62.101429 13357.13690889013 2014.4058451091587
5424322 z4_GNW_24322 189.45105 62.296238 4136.066643230816 13711.12307560247
5425024 z4_GNW_25024 189.48151 62.293304 3285.7298193288098 13538.204201188193
5407578 z4_GNW_7578 189.03537 62.151405 15756.979955434454 5018.553644335379
5431783 z4_GNW_31783 189.45955 62.24855 3888.7632409756025 10850.686154755414
5431750 z4_GNW_31750 189.24742 62.350597 9817.067285284544 16962.083285137516
5404812 z4_GNW_4812 189.06584 62.13633 14905.235173510604 4111.707299885212
5426087 z4_GNW_26087 189.33748 62.285168 7302.868904240104 13038.81466577293
5421834 z4_GNW_21834 189.31422 62.312019 7954.051922278801 14648.900061956396
5428585 z4_GNW_28585 189.37993 62.275326 6116.9534393213335 12450.676461104224
5426351 z4_GNW_26351 189.41905 62.336643 5035.803224701635 16132.572288395957
5405636 z4_GNW_5636 189.07382 62.141125 14680.770883794496 4398.859243927281
5418567 z4_GNW_18567 189.29953 62.368195 8367.291362662372 18018.97347176011
5418406 z4_GNW_18406 189.28619 62.368999 8738.55087990754 18066.844963577525
5409846 z4_GNW_9846 189.09903 62.165321 13971.034178729655 5849.069199659763
5408451 z4_GNW_8451 189.12047 62.15694 13371.225789024054 5345.106908020146
5419084 z4_GNW_19084 189.24525 62.351612 9877.503638656219 17022.96695946835
5406935 z4_GNW_6935 189.10698 62.148167 13750.246052512448 4819.396806837763
5412226 z4_GNW_12226 189.09727 62.180981 14018.43502228993 6788.768135771832
5420332 z4_GNW_20332 189.39566 62.321804 5685.0705486229135 15240.432160019476
5428424 z4_GNW_28424 189.43567 62.272247 4560.472590782769 12270.244188284345
